MultiPolygon(((-60.2836902609999 -7.22918575199998,-59.2906846549999 -7.22218406,-59.2820235199999 -8.21329997899994,-60.2773395039999 -8.22127453799993,-60.2836902609999 -7.22918575199998))),20MRS
MultiPolygon(((-60.288747782 -6.32542147499993,-59.2975821369999 -6.31930246,-59.289959613 -7.31046599599995,-60.283158627 -7.31755416899995,-60.288747782 -6.32542147499993))),20MRT
MultiPolygon(((-60.293115782 -5.42216452899993,-59.303539284 -5.41692474,-59.296945249 -6.40813000599996,-60.288280791 -6.41433572299997,-60.293115782 -5.42216452899993))),20MRU
MultiPolygon(((-60.2968049409999 -4.51833550299995,-59.308570646 -4.51397297299997,-59.302997531 -5.50521411099993,-60.29271855 -5.51053980699993,-60.2968049409999 -4.51833550299995))),20MRV
MultiPolygon(((-65.695536195 0.903903731000071,-64.709415489 0.90450620200005,-64.7092058699999 -0.088443093999956,-65.6952059449999 -0.088384188999953,-65.695536195 0.903903731000071))),20NKF
MultiPolygon(((-65.696536921 1.80780245300002,-64.7100506749999 1.80900768100003,-64.7093761199999 0.816063316000054,-65.6954741709999 0.815519763000054,-65.696536921 1.80780245300002))),20NKG
MultiPolygon(((-65.698204962 2.71114894,-64.711109424 2.71295713200004,-64.7099693819999 1.72002287400005,-65.6964088459999 1.71887696700003,-65.698204962 2.71114894))),20NKH
MultiPolygon(((-65.700544376 3.61502264600006,-64.7125943149999 3.61743502100006,-64.7109871 2.62451604700004,-65.6980122429999 2.62276688100008,-65.700544376 3.61502264600006))),20NKJ
MultiPolygon(((-65.703557248 4.51887635500003,-64.714506673 4.52189405900003,-64.7124303 3.52899552700006,-65.7002859739999 3.52664227500003,-65.703557248 4.51887635500003))),20NKK
MultiPolygon(((-65.7072448879999 5.42216291500006,-64.716847333 5.42578701900004,-64.714299513 4.43291405300005,-65.703230874 4.42995596100008,-65.7072448879999 5.42216291500006))),20NKL
MultiPolygon(((-65.7116162949999 6.32596175,-64.7196220129999 6.33019434800002,-64.7165993 5.33735208100006,-65.7068541199999 5.33378737700002,-65.7116162949999 6.32596175))),20NKM
MultiPolygon(((-65.716674902 7.22972573300007,-64.7228328969999 7.23456885100006,-64.7193315229999 6.24176237100005,-65.711158639 6.23758935700005,-65.716674902 7.22972573300007))),20NKN
MultiPolygon(((-65.7224233709999 8.13290784,-64.726481682 8.13836344,-64.722497555 7.14559778,-65.716146586 7.14081482300003,-65.7224233709999 8.13290784))),20NKP
MultiPolygon(((-64.7972753179999 0.904463466000038,-63.8106778219999 0.904820388000076,-63.810578366 -0.08847381299995,-64.79705494 -0.088438915999973,-64.7972753179999 0.904463466000038))),20NLF
MultiPolygon(((-64.797943109 1.80892218800005,-63.8109791919999 1.8096362,-63.810659143 0.816346776000046,-64.797233929 0.816024760000062,-64.797943109 1.80892218800005))),20NLG
MultiPolygon(((-64.7990562059999 2.71282886800003,-63.8114815279999 2.71390009500004,-63.810940622 1.72062045900003,-64.797857644 1.71994159,-64.7990562059999 2.71282886800003))),20NLH
MultiPolygon(((-64.800617318 3.61726389900002,-63.812186052 3.61869306300002,-63.81142349 2.62542822800003,-64.798927603 2.62439197,-64.800617318 3.61726389900002))),20NLJ
MultiPolygon(((-64.80262784 4.52167999800002,-63.813093394 4.52346777900004,-63.8121082329999 3.53022273700003,-64.8004448839999 3.52882859900006,-64.80262784 4.52167999800002))),20NLK
MultiPolygon(((-64.805088649 5.42552994300007,-63.814203952 5.42767697700003,-63.812995105 4.43445668600003,-64.802410047 4.43270422100005,-64.805088649 5.42552994300007))),20NLL
MultiPolygon(((-64.8080057559999 6.32989410800008,-63.815520438 6.33240163700003,-63.814086269 5.33921106100007,-64.804827885 5.33709921800005,-64.8080057559999 6.32989410800008))),20NLM
MultiPolygon(((-64.8113814559999 7.23422530300007,-63.817043892 7.23709453,-63.815382611 6.24393858700006,-64.807700354 6.24146635800003,-64.8113814559999 7.23422530300007))),20NLN
MultiPolygon(((-64.815217533 8.13797644500005,-63.818775119 8.14120853200006,-63.816884783 7.14809208400004,-64.8110289 7.1452585,-64.815217533 8.13797644500005))),20NLP
MultiPolygon(((-63.899108452 0.904799413000035,-62.912278511 0.904910493000045,-62.912289275 -0.088482622999948,-63.89899815 -0.088471761999926,-63.899108452 0.904799413000035))),20NMF
MultiPolygon(((-63.899442686 1.80959424,-62.9122458959999 1.80981645300005,-62.9122805329999 0.816428070000029,-63.899087736 0.816327853000075,-63.899442686 1.80959424))),20NMG
MultiPolygon(((-63.899999801 2.71383714200005,-62.9121915329999 2.71417052700002,-62.91225007 1.72079184,-63.8993999099999 1.72058056400004,-63.899999801 2.71383714200005))),20NMH
MultiPolygon(((-63.900781152 3.61860907600004,-62.9121152879999 3.61905385700004,-62.912197814 2.62568983200003,-63.899935434 2.62536733,-63.900781152 3.61860907600004))),20NMJ
MultiPolygon(((-63.901787438 4.52336271700005,-62.912017093 4.52391910600005,-62.9121237099999 3.53057468800006,-63.900694847 3.53014080800006,-63.901787438 4.52336271700005))),20NMK
MultiPolygon(((-63.9030190989999 5.42755080300003,-62.911896907 5.42821899800003,-62.91202773 4.43489909800007,-63.9016784299999 4.4343537,-63.9030190989999 5.42755080300003))),20NML
MultiPolygon(((-63.904479146 6.33225427800005,-62.911754434 6.33303466600006,-62.9119096429999 5.33974419800006,-63.902888584 5.33908695500003,-63.904479146 6.33225427800005))),20NMM
MultiPolygon(((-63.906168728 7.23692591500003,-62.911589562 7.23781887100006,-62.91176935 6.24456270500002,-63.904326289 6.24379330300007,-63.906168728 7.23692591500003))),20NMN
MultiPolygon(((-63.908088741 8.14101859300007,-62.9114022049999 8.14202447900004,-62.9116067809999 7.14880742700007,-63.905992269 7.14792556400005,-63.908088741 8.14101859300007))),20NMP
MultiPolygon(((-63.000179757 0.904911560000073,-62.013361727 0.904776515000037,-62.013482762 -0.088469523999947,-63.000179735 -0.088482726999928,-63.000179757 0.904911560000073))),20NNF
MultiPolygon(((-63.000179824 1.80981858900003,-62.012994966 1.80954843400002,-62.013384459 0.816307194000046,-63.0001797529999 0.81642903300002,-63.000179824 1.80981858900003))),20NNG
MultiPolygon(((-63.0001799359999 2.71417373100007,-62.012383636 2.71376841900008,-62.013041905 1.72053701200002,-63.000179816 1.72079387,-63.0001799359999 2.71417373100007))),20NNH
MultiPolygon(((-63.0001800919999 3.61905813200002,-62.0115262479999 3.61851739,-62.012454267 2.62530085,-63.000179923 2.62569293100006,-63.0001800919999 3.61905813200002))),20NNJ
MultiPolygon(((-63.000180293 4.52392445300006,-62.010422036 4.52324802400005,-62.011620952 3.53005136900003,-63.000180074 3.53057885800007,-63.000180293 4.52392445300006))),20NNK
MultiPolygon(((-63.000180539 5.42822542,-62.009070516 5.42741306200003,-62.010541651 4.43424127200007,-63.000180271 4.43490433900007,-63.000180539 5.42822542))),20NNL
MultiPolygon(((-63.000180831 6.33304216600004,-62.007468385 6.33209341,-62.009213732 5.33895147200008,-63.000180513 5.33975051400006,-63.000180831 6.33304216600004))),20NNM
MultiPolygon(((-63.000181169 7.23782745200003,-62.005614382 7.23674184200007,-62.0076361179999 6.24363469900004,-63.0001808009999 6.24457009900004,-63.000181169 7.23782745200003))),20NNN
MultiPolygon(((-63.0001815529999 8.14203414600007,-62.003507526 8.14081124200004,-62.005808013 7.14774377800006,-63.0001811339999 7.14881590200002,-63.0001815529999 8.14203414600007))),20NNP
MultiPolygon(((-62.101251018 0.90479950200006,-61.11468945 0.904418497000052,-61.114920608 -0.088434518999975,-62.101361276 -0.088471770999945,-62.101251018 0.90479950200006))),20NPF
MultiPolygon(((-62.1009169169999 1.80959441900006,-61.1139889949999 1.80883222900007,-61.114732864 0.815984188000073,-62.1012717259999 0.816327934000071,-62.1009169169999 1.80959441900006))),20NPG
MultiPolygon(((-62.100360025 2.71383741200003,-61.112821453 2.71269390300006,-61.1140786409999 1.71985605800006,-62.1009596759999 1.72058073500006,-62.100360025 2.71383741200003))),20NPH
MultiPolygon(((-62.099578987 3.61860943500005,-61.1111839819999 3.61708383800004,-61.112956347 2.62426141100002,-62.100424366 2.62536759100004,-62.099578987 3.61860943500005))),20NPJ
MultiPolygon(((-62.098573103 4.52336316600002,-61.109075119 4.52145475400005,-61.11136485 3.52865295100003,-62.099665257 3.53014115800005,-62.098573103 4.52336316600002))),20NPK
MultiPolygon(((-62.097341934 5.42755134200007,-61.106493945 5.42525943700002,-61.1093035649999 4.43248342700002,-62.098682067 4.43435414,-62.097341934 5.42755134200007))),20NPL
MultiPolygon(((-62.095882471 6.33225490800004,-61.1034341559999 6.32957818400007,-61.106767464 5.33683314600006,-62.0974723969999 5.33908748500005,-62.095882471 6.33225490800004))),20NPM
MultiPolygon(((-62.094193563 7.23692663500003,-61.099893343 7.23386380900007,-61.103754495 6.24115488100006,-62.0960352669999 6.24379392300006,-62.094193563 7.23692663500003))),20NPN
MultiPolygon(((-62.092274318 8.14101940500007,-61.095869637 8.13756923400007,-61.1002631429999 7.14490149600005,-62.094369952 7.14792627500003,-62.092274318 8.14101940500007))),20NPP
MultiPolygon(((-61.203084018 0.904463645000021,-60.217022774 0.903837297000052,-60.217363705 -0.088377692999927,-61.203304353 -0.088438932999964,-61.203084018 0.904463645000021))),20NQF
MultiPolygon(((-61.202416361 1.80892254600008,-60.2159896869999 1.80766955300004,-60.217086805 0.815459826000051,-61.203125399 0.816024921000064,-61.202416361 1.80892254600008))),20NQG
MultiPolygon(((-61.201303486 2.71282940600003,-60.214267704 2.71094955200005,-60.216121903 1.71875060800005,-61.202501809 1.71994193,-61.201303486 2.71282940600003))),20NQH
MultiPolygon(((-61.1997426849999 3.61726461600006,-60.2118526369999 3.61475663500005,-60.214466655 2.62257400200002,-61.201432063 2.62439249,-61.1997426849999 3.61726461600006))),20NQJ
MultiPolygon(((-61.197732565 4.52168089500003,-60.208742335 4.51854359500004,-60.2121193959999 3.52638278400002,-61.199915085 3.52882929900005,-61.197732565 4.52168089500003))),20NQK
MultiPolygon(((-61.1952722469999 5.42553102,-60.204935446 5.42176328800002,-60.209079263 4.42962977500002,-61.197950315 4.43270510100007,-61.1952722469999 5.42553102))),20NQL
MultiPolygon(((-61.1923557229999 6.32989536700006,-60.20042268 6.32549502700004,-60.20533885 5.33339430100006,-61.19553296 5.33710027800004,-61.1923557229999 6.32989536700006))),20NQM
MultiPolygon(((-61.188980697 7.23422674400007,-60.1952004949999 7.22919168800007,-60.2008951349999 6.23712920300005,-61.1926610639999 6.24146759900003,-61.188980697 7.23422674400007))),20NQN
MultiPolygon(((-61.185145386 8.13797806700006,-60.1892661429999 8.13230625900007,-60.195745895 7.14028741300007,-61.189333182 7.14525992200004,-61.185145386 8.13797806700006))),20NQP
MultiPolygon(((-60.304822918 0.903903999000022,-59.319505846 0.903032930000052,-59.319956196 -0.088299047999953,-60.3051531249999 -0.088384214999962,-60.304822918 0.903903999000022))),20NRF
MultiPolygon(((-60.3038223259999 1.80780299,-59.3181411959999 1.80606044100006,-59.3195904259999 0.814734121000072,-60.304884935 0.815520005000053,-60.3038223259999 1.80780299))),20NRG
MultiPolygon(((-60.302154506 2.71114974600005,-59.315866558 2.70853541800005,-59.318315846 1.71722069500004,-60.303950384 1.71887747700004,-60.302154506 2.71114974600005))),20NRH
MultiPolygon(((-60.299815403 3.61502372100006,-59.312676406 3.61153585500006,-59.316129361 2.62023867500005,-60.3023472 2.62276766100007,-60.299815403 3.61502372100006))),20NRJ
MultiPolygon(((-60.2968029309999 4.5188777,-59.308567906 4.51451464400003,-59.3130287769999 3.52324093900006,-60.300073771 3.52664332400008,-60.2968029309999 4.5188777))),20NRK
MultiPolygon(((-60.293115782 5.42216452900004,-59.303539284 5.41692474,-59.309012964 4.42568041,-60.2971292619999 4.42995727900006,-60.293115782 5.42216452900004))),20NRL
MultiPolygon(((-60.288744955 6.32596363600004,-59.297578281 6.31984409200004,-59.304072149 5.32863505800003,-60.293506497 5.33378896600004,-60.288744955 6.32596363600004))),20NRM
MultiPolygon(((-60.2836870199999 7.22972789100004,-59.290680235 7.22272566900006,-59.298202354 6.23155781700007,-60.28920255 6.23759121600006,-60.2836870199999 7.22972789100004))),20NRN
MultiPolygon(((-60.277939314 8.13291027100007,-59.2828415349999 8.12502254500004,-59.291400658 7.13390171200007,-60.2842152659999 7.14081695500005,-60.277939314 8.13291027100007))),20NRP
MultiPolygon(((-63.0001819839999 9.04674336500005,-62.001142633 9.04538249200004,-62.003724935 8.05235960100003,-63.000181513 8.05356904800004,-63.0001819839999 9.04674336500005))),20PNQ
MultiPolygon(((-62.090120014 9.04561414,-61.0913531469999 9.04177472400005,-61.096284849 8.04915327100002,-62.092472368 8.05256547300007,-62.090120014 9.04561414))),20PPQ
MultiPolygon(((-61.180840362 9.04222968100004,-60.182605048 9.03591799900005,-60.189878515 8.04394821100004,-61.1855411569999 8.04955760500008,-61.180840362 9.04222968100004))),20PQQ
MultiPolygon(((-60.2714877179999 9.03659015300008,-59.274042951 9.02781259300002,-59.2836504159999 8.03674464800002,-60.278532426 8.04454557700006,-60.2714877179999 9.03659015300008))),20PRQ
MultiPolygon(((-59.7525131049999 -11.7462261769999,-58.745581186 -11.754161922,-58.75211898 -12.7466423349999,-59.7628126669999 -12.7380156359999,-59.7525131049999 -11.7462261769999))),21LTG
MultiPolygon(((-59.743911547 -10.8432513729999,-58.740121275 -10.850562209,-58.746143874 -11.8431085509999,-59.753399561 -11.8351110839999,-59.743911547 -10.8432513729999))),21LTH
MultiPolygon(((-59.736032655 -9.93967551599997,-58.7351201239999 -9.94636465799994,-58.740634987 -10.938972141,-59.7447208519999 -10.9316003279999,-59.736032655 -9.93967551599997))),21LTJ
MultiPolygon(((-59.728871742 -9.03604536299997,-58.7305747469999 -9.04211607599996,-58.7355889369999 -10.0347798189999,-59.736771232 -10.028030037,-59.728871742 -9.03604536299997))),21LTK
MultiPolygon(((-59.7224233709999 -8.13290784,-58.726481682 -8.13836344,-58.7310018759999 -9.13107848199996,-59.729544655 -9.12494706299998,-59.7224233709999 -8.13290784))),21LTL
MultiPolygon(((-58.8352973889999 -11.753598993,-57.827837283 -11.7583004539999,-57.830939311 -12.751141221,-58.84217075 -12.746030391,-58.8352973889999 -11.753598993))),21LUG
MultiPolygon(((-58.8295572329999 -10.8500436099999,-57.8252466979999 -10.854374837,-57.828104265 -11.847279273,-58.835888959 -11.842541244,-58.8295572329999 -10.8500436099999))),21LUH
MultiPolygon(((-58.82429938 -9.94589016,-57.822873793 -9.94985305899996,-57.82549044 -10.9428165689999,-58.830097312 -10.938449216,-58.82429938 -9.94589016))),21LUJ
MultiPolygon(((-58.819520693 -9.04168544699996,-57.820717148 -9.04528195699993,-57.823096231 -10.0382998449999,-58.824792256 -10.0343010189999,-58.819520693 -9.04168544699996))),21LUK
MultiPolygon(((-58.815217533 -8.13797644499994,-57.818775119 -8.14120853299994,-57.820919808 -9.13427602199994,-58.819969746 -9.13064354699998,-58.815217533 -8.13797644499994))),21LUL
MultiPolygon(((-57.921260757 -12.662412634,-56.910116858 -12.6639918449999,-56.9097542379999 -13.6568683839999,-57.924976805 -13.655160898,-57.921260757 -12.662412634))),21LVF
MultiPolygon(((-57.918139104 -11.758024163,-56.910421475 -11.7594873529999,-56.910085764 -12.7524314679999,-57.921579395 -12.750840872,-57.918139104 -11.758024163))),21LVG
MultiPolygon(((-57.915266026 -10.8541203029999,-56.9107018349999 -10.8554682669999,-56.9103925809999 -11.8484754039999,-57.918435199 -11.847000833,-57.915266026 -10.8541203029999))),21LVH
MultiPolygon(((-57.912634364 -9.94962017199998,-56.910958637 -9.95085350299996,-56.910675456 -10.94391912,-57.9155363469999 -10.942559913,-57.912634364 -9.94962017199998))),21LVJ
MultiPolygon(((-57.910242543 -9.04507060199995,-56.911192034 -9.04618990399996,-56.9109345639999 -10.039309359,-57.912881058 -10.0380648459999,-57.910242543 -9.04507060199995))),21LVK
MultiPolygon(((-57.908088741 -8.14101859299996,-56.9114022049999 -8.14202447899993,-56.911170102 -9.13519304799996,-57.910467302 -9.13406255199993,-57.908088741 -8.14101859299996))),21LVL
MultiPolygon(((-57.0001841869999 -12.664007022,-55.9890537 -12.662087099,-55.984976036 -13.6548089209999,-57.0001849299999 -13.656884794,-57.0001841869999 -12.664007022))),21LWF
MultiPolygon(((-57.000183563 -11.7595014149999,-55.9924791289999 -11.7577225439999,-55.988704054 -12.7505129899999,-57.000184251 -12.7524467549999,-57.000183563 -11.7595014149999))),21LWG
MultiPolygon(((-57.0001829879999 -10.855481222,-55.995631794 -10.853842437,-55.99215422 -11.846696868,-57.000183622 -11.848489576,-57.0001829879999 -10.855481222))),21LWH
MultiPolygon(((-57.0001824619999 -9.95086535599995,-55.9985195519999 -9.94936593599994,-55.995335167 -10.9422797289999,-57.0001830419999 -10.943932183,-57.0001824619999 -9.95086535599995))),21LWJ
MultiPolygon(((-57.0001819839999 -9.04620066099994,-56.001144129 -9.04483987099997,-55.998248852 -10.0378083049999,-57.0001825109999 -10.039321319,-57.0001819839999 -9.04620066099994))),21LWK
MultiPolygon(((-57.0001815529999 -8.14203414599996,-56.003507526 -8.14081124199993,-56.000897498 -9.13382951399996,-57.000182029 -9.13520391199995,-57.0001815529999 -8.14203414599996))),21LWL
MultiPolygon(((-56.0791075669999 -12.662413909,-55.068265883 -12.656997286,-55.060478522 -13.649305688,-56.0753930029999 -13.6551622759999,-56.0791075669999 -12.662413909))),21LXF
MultiPolygon(((-56.0822279719999 -11.758025344,-55.07480767 -11.7530066579999,-55.067598141 -12.745386481,-56.078789055 -12.7508421549999,-56.0822279719999 -11.758025344))),21LXG
MultiPolygon(((-56.085099902 -10.854121391,-55.080828574 -10.84949792,-55.0741871669999 -11.8419443019999,-56.0819319949999 -11.847002023,-56.085099902 -10.854121391))),21LXH
MultiPolygon(((-56.087730512 -9.94962116699998,-55.086343588 -9.94539087499993,-55.080262079 -10.9378989749999,-56.0848296889999 -10.94256101,-56.087730512 -9.94962116699998))),21LXJ
MultiPolygon(((-56.0901213769999 -9.04507150499995,-55.091356005 -9.04123232299997,-55.085826606 -10.033797208,-56.087483917 -10.0380658509999,-56.0901213769999 -9.04507150499995))),21LXK
MultiPolygon(((-56.092274318 -8.14101940499995,-55.095869637 -8.13756923399995,-55.090884988 -9.13018589099994,-56.089896708 -9.13406346499994,-56.092274318 -8.14101940499995))),21LXL
MultiPolygon(((-55.1588340289999 -12.657639134,-54.148555701 -12.6487347639999,-54.137071063 -13.640372081,-55.151411256 -13.649999669,-55.1588340289999 -12.657639134))),21LYF
MultiPolygon(((-55.1650695389999 -11.753601353,-54.158203488 -11.7453511209999,-54.147570924 -12.737064393,-55.15819755 -12.746032956,-55.1650695389999 -11.753601353))),21LYG
MultiPolygon(((-55.170808549 -10.850045784,-54.167083159 -10.842445222,-54.1572883709999 -11.834229222,-55.164478088 -11.8425436219999,-55.170808549 -10.850045784))),21LYH
MultiPolygon(((-55.176065352 -9.94589214899997,-54.1752168039999 -9.93893791599993,-54.166247686 -10.9307874539999,-55.1702685779999 -10.9384514079999,-55.176065352 -9.94589214899997))),21LYJ
MultiPolygon(((-55.1808430849999 -9.04168725199997,-54.182609262 -9.03537595499995,-54.1744543459999 -10.027285751,-55.1755725739999 -10.034303026,-55.1808430849999 -9.04168725199997))),21LYK
MultiPolygon(((-55.1851453859999 -8.13797806699995,-54.1892661429999 -8.13230625899996,-54.18191459 -9.12427096199997,-55.1803941219999 -9.13064537,-55.1851453859999 -8.13797806699995))),21LYL
MultiPolygon(((-54.2385091909999 -12.6496830159999,-53.2290686329999 -12.6373000689999,-53.213899515 -13.6280087339999,-54.227385706 -13.641397347,-54.2385091909999 -12.6496830159999))),21LZF
MultiPolygon(((-54.2478535769999 -11.7462297129999,-53.2418117789999 -11.73475639,-53.227767913 -12.725547268,-54.237555383 -12.7380194799999,-54.2478535769999 -11.7462297129999))),21LZG
MultiPolygon(((-54.256453993 -10.843254631,-53.2535405089999 -10.832684732,-53.240603052 -11.823552094,-54.246967238 -11.8351146479999,-54.256453993 -10.843254631))),21LZH
MultiPolygon(((-54.264331837 -9.93967849699993,-53.264283969 -9.93000738899997,-53.2524369669999 -10.92094556,-54.255644795 -10.9316036129999,-54.264331837 -9.93967849699993))),21LZJ
MultiPolygon(((-54.2714918 -9.03604806799996,-53.274048517 -9.02727104199994,-53.263276859 -10.018274268,-54.263593359 -10.0280330439999,-54.2714918 -9.03604806799996))),21LZK
MultiPolygon(((-54.277939314 -8.13291027099996,-53.2828415349999 -8.12502254499998,-53.273130935 -9.11608500599993,-54.270818976 -9.12494979499996,-54.277939314 -8.13291027099996))),21LZL
MultiPolygon(((-59.71667166 -7.22918359399995,-58.722830839 -7.23402634599995,-58.726862457 -8.22678774199994,-59.723023261 -8.22127208099994,-59.71667166 -7.22918359399995))),21MTM
MultiPolygon(((-59.7116134669999 -6.32541959,-58.7196202179999 -6.32965182199996,-58.7231683329999 -7.32245455399993,-59.7172033649999 -7.31755198499997,-59.7116134669999 -6.32541959))),21MTN
MultiPolygon(((-59.7072448879999 -5.42216291499994,-58.716847333 -5.42578701899993,-58.7199166739999 -6.41862601099996,-59.71208052 -6.41433381099995,-59.7072448879999 -5.42216291499994))),21MTP
MultiPolygon(((-59.703555238 -4.51833415799996,-58.714505397 -4.52135149799994,-58.717099503 -5.51422168799996,-59.707642172 -5.51053816599995,-59.703555238 -4.51833415799996))),21MTQ
MultiPolygon(((-59.700542771 -3.61448043499996,-58.712593296 -3.61689244799993,-58.71471539 -4.60978871799995,-59.7038860759999 -4.60671211599993,-59.700542771 -3.61448043499996))),21MTR
MultiPolygon(((-59.698204962 -2.7111489399999,-58.711109424 -2.71295713199993,-58.712762416 -3.70587433399993,-59.700809216 -3.70340282499996,-59.698204962 -2.7111489399999))),21MTS
MultiPolygon(((-59.69653612 -1.80726022499994,-58.710050166 -1.80846509099996,-58.7112358169999 -2.80139808199993,-59.698404092 -2.79953085499994,-59.69653612 -1.80726022499994))),21MTT
MultiPolygon(((-59.6955357959999 -0.903361497999924,-58.7094152349999 -0.90396360799997,-58.710135007 -1.89690721599993,-59.696669785 -1.89564338699995,-59.6955357959999 -0.903361497999924))),21MTU
MultiPolygon(((-59.6952027569999 0.0,-58.709203847 0.0,-58.7094589069999 -0.992949042999953,-59.6956046 -0.99228765099997,-59.6952027569999 0.0))),21MTV
MultiPolygon(((-58.811379292 -7.23368282399997,-57.8170429159999 -7.23655183299996,-57.818955785 -8.22966415699995,-58.8156178529999 -8.22639648599994,-58.811379292 -7.23368282399997))),21MUM
MultiPolygon(((-58.8080038689999 -6.32935160799997,-57.815519587 -6.3318589199999,-57.817203045 -7.32501123599997,-58.811734109 -7.32210678799993,-58.8080038689999 -6.32935160799997))),21MUN
MultiPolygon(((-58.805088649 -5.42552994299996,-57.814203952 -5.42767697699998,-57.815660244 -6.42086438299998,-58.808315541 -6.41832154299993,-58.805088649 -5.42552994299996))),21MUP
MultiPolygon(((-58.802626499 -4.52113746299995,-57.8130927889999 -4.52292502899996,-57.8143235969999 -5.51614263199997,-58.805353763 -5.51396039599996,-58.802626499 -4.52113746299995))),21MUQ
MultiPolygon(((-58.8006162469999 -3.61672135199996,-57.812185569 -3.61815030099996,-57.813192423 -4.61139315399993,-58.802847271 -4.6095704799999,-58.8006162469999 -3.61672135199996))),21MUR
MultiPolygon(((-58.7990562059999 -2.71282886799997,-57.8114815279999 -2.71390009499993,-57.81226581 -3.70716321499998,-58.8007940489999 -3.70569901799996,-58.7990562059999 -2.71282886799997))),21MUS
MultiPolygon(((-58.797942575 -1.80837962399994,-57.810978951 -1.80909342199993,-57.811541497 -2.80237183099996,-58.7991890869999 -2.8012656299999,-58.797942575 -1.80837962399994))),21MUT
MultiPolygon(((-58.797275051 -0.903920896999978,-57.810677701 -0.904277604999947,-57.811019205 -1.89756629699997,-58.798031771 -1.89681756699997,-58.797275051 -0.903920896999978))),21MUU
MultiPolygon(((-58.7970528119999 0.0,-57.8105774059999 0.0,-57.810698421 -0.993293954999956,-58.7973209639999 -0.992902126999979,-58.7970528119999 0.0))),21MUV
MultiPolygon(((-57.906167645 -7.23638323099993,-56.911589668 -7.23727611899994,-56.911382653 -8.23048908599998,-57.908289108 -8.22947212599996,-57.906167645 -7.23638323099993))),21MVM
MultiPolygon(((-57.904478201 -6.33171157299995,-56.911754526 -6.33249189399993,-56.911572338 -7.32574446799993,-57.9063452359999 -7.32484055099997,-57.904478201 -6.33171157299995))),21MVN
MultiPolygon(((-57.9030190989999 -5.42755080299997,-56.911896907 -5.42821899799998,-56.911739304 -6.42150632599993,-57.904634197 -6.42071494899994,-57.9030190989999 -5.42755080299997))),21MVP
MultiPolygon(((-57.901786767 -4.52281998,-56.912017159 -4.52337630199997,-56.911883958 -5.5166935399999,-57.903151792 -5.51601438899996,-57.901786767 -4.52281998))),21MVQ
MultiPolygon(((-57.900780616 -3.61806632699995,-56.91211534 -3.61851104099998,-56.912006376 -4.6118532899999,-57.9018972649999 -4.61128604099997,-57.900780616 -3.61806632699995))),21MVR
MultiPolygon(((-57.899999801 -2.71383714299998,-56.9121915329999 -2.71417052699996,-56.9121066559999 -3.70753285299998,-57.9008696069999 -3.70707716899994,-57.899999801 -2.71383714299998))),21MVS
MultiPolygon(((-57.899442419 -1.80905147399994,-56.9122459229999 -1.8092736199999,-56.912185043 -2.80265109199996,-57.900066309 -2.80230682299998,-57.899442419 -1.80905147399994))),21MVT
MultiPolygon(((-57.8991083179999 -0.90425664299994,-56.912278524 -0.904367655999977,-56.912241566 -1.89775531399994,-57.8994870619999 -1.89752229599998,-57.8991083179999 -0.90425664299994))),21MVU
MultiPolygon(((-57.898997086 0.0,-56.912289379 0.0,-56.9122762819999 -0.993392871999959,-57.899131298 -0.993270928999948,-57.898997086 0.0))),21MVV
MultiPolygon(((-57.000181169 -7.2372847,-56.005615571 -7.23619917199994,-56.00328766 -8.22926249199998,-57.000181593 -8.23049886,-57.000181169 -7.2372847))),21MWM
MultiPolygon(((-57.000180831 -6.33249939399997,-56.007469422 -6.33155071899995,-56.005420698 -7.32465421899997,-57.0001812039999 -7.32575315499997,-57.000180831 -6.33249939399997))),21MWN
MultiPolygon(((-57.000180539 -5.4282254199999,-56.009070516 -5.42741306199997,-56.007298245 -6.42055181599994,-57.000180862 -6.42151393199993,-57.000180539 -5.4282254199999))),21MWP
MultiPolygon(((-57.000180293 -4.52338164799994,-56.010422772 -4.5227053,-56.00892491 -5.51587439,-57.000180566 -5.51670006699993,-57.000180293 -4.52338164799994))),21MWQ
MultiPolygon(((-57.0001800919999 -3.61851531499997,-56.011526836 -3.61797465399997,-56.01030152 -4.6111691099999,-57.000180315 -4.61185874099993,-57.0001800919999 -3.61851531499997))),21MWR
MultiPolygon(((-57.0001799359999 -2.71417373099996,-56.012383636 -2.71376841899996,-56.0114291849999 -3.70698323499994,-57.000180109 -3.70753723199994,-57.0001799359999 -2.71417373099996))),21MWS
MultiPolygon(((-57.000179824 -1.80927575499993,-56.01299526 -1.80900568099997,-56.012310656 -2.80223585599992,-57.000179949 -2.80265440099993,-57.000179824 -1.80927575499993))),21MWT
MultiPolygon(((-57.000179757 -0.904368722999948,-56.0133618739999 -0.904233757999975,-56.012946272 -1.89747426299994,-57.0001798329999 -1.89775755399995,-57.000179757 -0.904368722999948))),21MWU
MultiPolygon(((-57.000179735 0.0,-56.0134839309999 0.0,-56.013336657 -0.993245791999925,-57.000179762 -0.993394043999956,-57.000179735 0.0))),21MWV
MultiPolygon(((-56.0941946459999 -7.23638395099994,-55.099895612 -7.23332135699997,-55.095449736 -8.22598479199996,-56.092074031 -8.22947294699998,-56.0941946459999 -7.23638395099994))),21MXM
